300000016419,29,34,5,2023
300000016419,73,41,6,2023
300000016419,73,39,7,2023
300000016419,70,34,8,2023
300000016419,15,32,9,2023
300000016419,30,19,10,2023
300000016419,73,10,11,2023
300000016419,79,29,12,2023
300000016419,60,32,1,2024
300000016419,39,37,2,2024
300000016419,23,12,3,2024
300000016419,54,44,4,2024
300000016419,84,30,5,2024
300000016419,77,19,6,2024
300000016419,22,29,7,2024
300000016419,38,32,8,2024
300000016419,57,24,9,2024
300000016419,33,22,10,2024
300000016419,45,25,11,2024
300000016419,53,22,12,2024
500000005765,35,8,1,2023
500000005765,43,16,2,2023
500000005765,71,36,3,2023
500000005765,56,38,4,2023
500000005765,75,48,5,2023
500000005765,51,48,6,2023
500000005765,39,26,7,2023
500000005765,57,35,8,2023
500000005765,46,32,9,2023
500000005765,99,11,10,2023
500000005765,70,20,11,2023
500000005765,59,29,12,2023
500000005765,85,5,1,2024
500000005765,34,34,2,2024
500000005765,59,47,3,2024
500000005765,34,49,4,2024
500000005765,32,43,5,2024
500000005765,73,25,6,2024
500000005765,84,6,7,2024
500000005765,24,37,8,2024
500000005765,74,25,9,2024
500000005765,63,39,10,2024
500000005765,100,37,11,2024
500000005765,35,39,12,2024
100000011068,25,5,1,2023
100000011068,55,8,2,2023
100000011068,24,46,3,2023
100000011068,81,39,4,2023
100000011068,49,5,5,2023
100000011068,63,28,6,2023
100000011068,16,30,7,2023
100000011068,45,14,8,2023
100000011068,45,33,9,2023
100000011068,69,37,10,2023
100000011068,59,17,11,2023
100000011068,84,22,12,2023
100000011068,72,19,1,2024
100000011068,10,9,2,2024
100000011068,57,40,3,2024
100000011068,30,7,4,2024
100000011068,16,12,5,2024
100000011068,75,18,6,2024
100000011068,14,26,7,2024
100000011068,51,28,8,2024
100000011068,50,11,9,2024
100000011068,36,43,10,2024
100000011068,73,31,11,2024
100000011068,71,20,12,2024
500000120415,15,50,1,2023
500000120415,59,5,2,2023
500000120415,87,6,3,2023
500000120415,44,27,4,2023
500000120415,62,38,5,2023
500000120415,71,29,6,2023
500000120415,13,10,7,2023
500000120415,98,13,8,2023
500000120415,41,33,9,2023
500000120415,65,10,10,2023
500000120415,60,48,11,2023
500000120415,42,43,12,2023
500000120415,98,16,1,2024
500000120415,32,24,2,2024
500000120415,83,46,3,2024
500000120415,32,39,4,2024
500000120415,73,25,5,2024
500000120415,33,35,6,2024
500000120415,20,14,7,2024
500000120415,20,30,8,2024
500000120415,10,13,9,2024
500000120415,64,24,10,2024
500000120415,17,36,11,2024
500000120415,44,43,12,2024
200000026866,21,49,1,2023
200000026866,12,8,2,2023
200000026866,54,40,3,2023
200000026866,94,16,4,2023
200000026866,42,40,5,2023
200000026866,55,39,6,2023
200000026866,71,36,7,2023
200000026866,78,6,8,2023
200000026866,30,15,9,2023
200000026866,61,35,10,2023
200000026866,66,22,11,2023
200000026866,30,15,12,2023
200000026866,69,12,1,2024
200000026866,77,12,2,2024
200000026866,14,35,3,2024
200000026866,21,48,4,2024
200000026866,54,33,5,2024
200000026866,93,5,6,2024
200000026866,64,38,7,2024
200000026866,55,7,8,2024
200000026866,50,28,9,2024
200000026866,80,8,10,2024
200000026866,50,49,11,2024
200000026866,52,20,12,2024
300000047127,50,39,1,2023
300000047127,28,12,2,2023
300000047127,43,48,3,2023
300000047127,97,16,4,2023
300000047127,16,10,5,2023
300000047127,57,12,6,2023
300000047127,57,9,7,2023
300000047127,86,21,8,2023
300000047127,48,20,9,2023
300000047127,74,31,10,2023
300000047127,89,39,11,2023
300000047127,86,37,12,2023
300000047127,45,48,1,2024
300000047127,65,21,2,2024
300000047127,59,25,3,2024
300000047127,46,16,4,2024
300000047127,17,24,5,2024
300000047127,52,18,6,2024
300000047127,19,14,7,2024
300000047127,82,29,8,2024
300000047127,70,44,9,2024
300000047127,32,37,10,2024
300000047127,33,22,11,2024
300000047127,17,26,12,2024
500000137460,31,41,1,2023
500000137460,54,5,2,2023
500000137460,34,35,3,2023
500000137460,48,13,4,2023
500000137460,97,11,5,2023
500000137460,82,48,6,2023
500000137460,25,32,7,2023
500000137460,15,20,8,2023
500000137460,36,28,9,2023
500000137460,85,43,10,2023
500000137460,76,20,11,2023
500000137460,82,34,12,2023
500000137460,14,6,1,2024
500000137460,23,40,2,2024
500000137460,15,28,3,2024
500000137460,94,15,4,2024
500000137460,28,9,5,2024
500000137460,73,37,6,2024
500000137460,55,17,7,2024
500000137460,74,22,8,2024
500000137460,28,15,9,2024
500000137460,49,26,10,2024
500000137460,88,49,11,2024
500000137460,50,6,12,2024
400000127640,57,6,1,2023
400000127640,78,32,2,2023
400000127640,84,20,3,2023
400000127640,31,29,4,2023
400000127640,49,23,5,2023
400000127640,99,49,6,2023
400000127640,87,44,7,2023
400000127640,38,11,8,2023
400000127640,100,34,9,2023
400000127640,52,47,10,2023
400000127640,72,42,11,2023
400000127640,59,31,12,2023
400000127640,24,48,1,2024
400000127640,84,12,2,2024
400000127640,13,20,3,2024
400000127640,20,9,4,2024
400000127640,57,6,5,2024
400000127640,61,44,6,2024
400000127640,57,36,7,2024
400000127640,77,37,8,2024
400000127640,12,13,9,2024
400000127640,71,20,10,2024
400000127640,16,11,11,2024
400000127640,93,15,12,2024
300000017979,44,31,1,2023
300000017979,25,6,2,2023
300000017979,72,40,3,2023
300000017979,74,8,4,2023
300000017979,63,47,5,2023
300000017979,94,24,6,2023
300000017979,56,43,7,2023
300000017979,93,32,8,2023
300000017979,75,28,9,2023
300000017979,54,12,10,2023
300000017979,98,31,11,2023
300000017979,34,29,12,2023
300000017979,73,35,1,2024
300000017979,18,30,2,2024
300000017979,65,35,3,2024
300000017979,55,31,4,2024
300000017979,63,25,5,2024
300000017979,23,28,6,2024
300000017979,76,6,7,2024
300000017979,14,29,8,2024
300000017979,39,6,9,2024
300000017979,32,9,10,2024
300000017979,44,30,11,2024
300000017979,64,33,12,2024
300000045822,95,40,1,2023
300000045822,56,27,2,2023
300000045822,69,37,3,2023
300000045822,47,27,4,2023
300000045822,53,37,5,2023
300000045822,58,17,6,2023
300000045822,65,17,7,2023
300000045822,74,29,8,2023
300000045822,95,15,9,2023
300000045822,47,32,10,2023
300000045822,81,47,11,2023
300000045822,72,42,12,2023
300000045822,57,15,1,2024
300000045822,23,46,2,2024
300000045822,32,34,3,2024
300000045822,10,48,4,2024
300000045822,35,44,5,2024
300000045822,35,48,6,2024
300000045822,56,10,7,2024
300000045822,47,37,8,2024
300000045822,49,9,9,2024
300000045822,79,9,10,2024
300000045822,50,20,11,2024
300000045822,37,39,12,2024
300000035622,40,20,1,2023
300000035622,15,31,2,2023
300000035622,54,14,3,2023
300000035622,20,49,4,2023
300000035622,88,27,5,2023
300000035622,43,42,6,2023
300000035622,24,12,7,2023
300000035622,15,11,8,2023
300000035622,52,22,9,2023
300000035622,90,24,10,2023
300000035622,47,34,11,2023
300000035622,38,7,12,2023
300000035622,84,46,1,2024
300000035622,93,46,2,2024
300000035622,80,12,3,2024
300000035622,62,6,4,2024
300000035622,83,29,5,2024
300000035622,88,17,6,2024
300000035622,89,31,7,2024
300000035622,45,42,8,2024
300000035622,57,48,9,2024
300000035622,48,31,10,2024
300000035622,78,45,11,2024
300000035622,40,13,12,2024
100000029136,77,38,1,2023
100000029136,90,8,2,2023
100000029136,74,45,3,2023
100000029136,42,9,4,2023
100000029136,24,24,5,2023
100000029136,18,36,6,2023
100000029136,61,42,7,2023
100000029136,89,40,8,2023
100000029136,67,46,9,2023
100000029136,89,27,10,2023
100000029136,20,22,11,2023
100000029136,44,36,12,2023
100000029136,21,8,1,2024
100000029136,23,26,2,2024
100000029136,74,15,3,2024
100000029136,45,49,4,2024
100000029136,67,36,5,2024
100000029136,92,21,6,2024
100000029136,88,41,7,2024
100000029136,49,8,8,2024
100000029136,55,27,9,2024
100000029136,51,27,10,2024
100000029136,77,47,11,2024
100000029136,37,11,12,2024
100000002623,20,8,1,2023
100000002623,98,23,2,2023
100000002623,31,49,3,2023
100000002623,85,14,4,2023
100000002623,21,14,5,2023
100000002623,40,31,6,2023
100000002623,50,31,7,2023
100000002623,49,21,8,2023
100000002623,44,32,9,2023
100000002623,49,11,10,2023
100000002623,70,50,11,2023
100000002623,73,23,12,2023
100000002623,87,42,1,2024
100000002623,82,22,2,2024
100000002623,10,27,3,2024
100000002623,68,34,4,2024
100000002623,68,41,5,2024
100000002623,44,21,6,2024
100000002623,45,20,7,2024
100000002623,73,11,8,2024
100000002623,36,35,9,2024
100000002623,87,19,10,2024
100000002623,23,32,11,2024
100000002623,10,47,12,2024
400000046028,44,28,1,2023
400000046028,41,17,2,2023
400000046028,36,43,3,2023
400000046028,21,34,4,2023
400000046028,14,26,5,2023
400000046028,44,12,6,2023
400000046028,78,35,7,2023
400000046028,11,41,8,2023
400000046028,61,18,9,2023
400000046028,47,19,10,2023
400000046028,56,38,11,2023
400000046028,86,15,12,2023
400000046028,52,22,1,2024
400000046028,14,8,2,2024
400000046028,28,31,3,2024
400000046028,85,24,4,2024
400000046028,86,18,5,2024
400000046028,26,21,6,2024
400000046028,95,32,7,2024
400000046028,43,26,8,2024
400000046028,67,48,9,2024
400000046028,46,7,10,2024
400000046028,50,32,11,2024
400000046028,78,44,12,2024
500000142305,21,9,1,2023
500000142305,70,43,2,2023
500000142305,62,35,3,2023
500000142305,99,5,4,2023
500000142305,93,13,5,2023
500000142305,98,29,6,2023
500000142305,35,38,7,2023
500000142305,63,43,8,2023
500000142305,85,35,9,2023
500000142305,76,34,10,2023
500000142305,41,29,11,2023
500000142305,70,19,12,2023
500000142305,89,25,1,2024
500000142305,93,17,2,2024
500000142305,96,10,3,2024
500000142305,47,43,4,2024
500000142305,97,20,5,2024
500000142305,57,29,6,2024
500000142305,84,47,7,2024
500000142305,70,16,8,2024
500000142305,95,32,9,2024
500000142305,21,16,10,2024
500000142305,90,14,11,2024
500000142305,24,43,12,2024
400000054900,64,33,1,2023
400000054900,86,35,2,2023
400000054900,45,45,3,2023
400000054900,70,10,4,2023
400000054900,10,36,5,2023
400000054900,67,25,6,2023
400000054900,62,6,7,2023
400000054900,41,44,8,2023
400000054900,43,35,9,2023
400000054900,62,7,10,2023
400000054900,77,17,11,2023
400000054900,50,13,12,2023
400000054900,18,46,1,2024
400000054900,100,32,2,2024
400000054900,13,36,3,2024
400000054900,54,31,4,2024
400000054900,91,24,5,2024
400000054900,72,14,6,2024
400000054900,53,17,7,2024
400000054900,96,16,8,2024
400000054900,96,26,9,2024
400000054900,21,49,10,2024
400000054900,88,15,11,2024
400000054900,10,40,12,2024
200000041356,14,49,1,2023
200000041356,68,31,2,2023
200000041356,22,10,3,2023
200000041356,85,28,4,2023
200000041356,69,28,5,2023
200000041356,57,10,6,2023
200000041356,92,35,7,2023
200000041356,35,22,8,2023
200000041356,45,43,9,2023
200000041356,32,10,10,2023
200000041356,76,34,11,2023
200000041356,28,44,12,2023
200000041356,12,9,1,2024
200000041356,27,21,2,2024
200000041356,80,38,3,2024
200000041356,70,31,4,2024
200000041356,41,12,5,2024
200000041356,36,12,6,2024
200000041356,30,35,7,2024
200000041356,46,45,8,2024
200000041356,62,20,9,2024
200000041356,49,37,10,2024
200000041356,85,41,11,2024
200000041356,87,17,12,2024
200000047974,34,12,1,2023
200000047974,58,8,2,2023
200000047974,100,39,3,2023
200000047974,21,12,4,2023
200000047974,48,40,5,2023
200000047974,29,24,6,2023
200000047974,13,47,7,2023
200000047974,19,17,8,2023
200000047974,53,41,9,2023
200000047974,33,14,10,2023
200000047974,35,22,11,2023
200000047974,28,47,12,2023
200000047974,79,33,1,2024
200000047974,62,21,2,2024
200000047974,92,14,3,2024
200000047974,20,41,4,2024
200000047974,73,5,5,2024
200000047974,78,10,6,2024
200000047974,91,35,7,2024
200000047974,41,22,8,2024
200000047974,29,20,9,2024
200000047974,11,47,10,2024
200000047974,81,23,11,2024
200000047974,76,43,12,2024
500000104470,89,10,1,2023
500000104470,41,48,2,2023
500000104470,42,21,3,2023
500000104470,17,31,4,2023
500000104470,80,43,5,2023
500000104470,54,42,6,2023
500000104470,68,25,7,2023
500000104470,42,21,8,2023
500000104470,35,47,9,2023
500000104470,66,39,10,2023
500000104470,24,40,11,2023
500000104470,32,33,12,2023
500000104470,87,19,1,2024
500000104470,65,10,2,2024
500000104470,44,11,3,2024
500000104470,33,10,4,2024
500000104470,28,39,5,2024
500000104470,16,26,6,2024
500000104470,97,15,7,2024
500000104470,27,36,8,2024
500000104470,17,44,9,2024
500000104470,23,10,10,2024
500000104470,83,48,11,2024
500000104470,14,7,12,2024
200000030140,85,11,1,2023
200000030140,82,15,2,2023
200000030140,46,32,3,2023
200000030140,69,7,4,2023
200000030140,99,42,5,2023
200000030140,47,6,6,2023
200000030140,19,49,7,2023
200000030140,88,35,8,2023
200000030140,85,15,9,2023
200000030140,75,32,10,2023
200000030140,30,15,11,2023
200000030140,10,25,12,2023
200000030140,47,47,1,2024
200000030140,12,28,2,2024
200000030140,44,44,3,2024
200000030140,82,33,4,2024
200000030140,40,33,5,2024
200000030140,69,34,6,2024
200000030140,33,6,7,2024
200000030140,99,14,8,2024
200000030140,68,30,9,2024
200000030140,44,10,10,2024
200000030140,50,11,11,2024
200000030140,63,29,12,2024
200000061302,54,45,1,2023
200000061302,17,21,2,2023
200000061302,19,18,3,2023
200000061302,86,46,4,2023
200000061302,85,49,5,2023
200000061302,84,41,6,2023
200000061302,86,25,7,2023
200000061302,68,36,8,2023
200000061302,84,26,9,2023
200000061302,27,23,10,2023
200000061302,94,26,11,2023
200000061302,44,28,12,2023
200000061302,30,46,1,2024
200000061302,99,11,2,2024
200000061302,51,36,3,2024
200000061302,35,23,4,2024
200000061302,77,6,5,2024
200000061302,37,13,6,2024
200000061302,84,17,7,2024
200000061302,75,23,8,2024
200000061302,81,38,9,2024
200000061302,62,34,10,2024
200000061302,82,5,11,2024
200000061302,67,20,12,2024
300000060945,52,27,1,2023
300000060945,58,19,2,2023
300000060945,88,11,3,2023
300000060945,46,22,4,2023
300000060945,87,7,5,2023
300000060945,51,40,6,2023
300000060945,36,49,7,2023
300000060945,100,50,8,2023
300000060945,77,21,9,2023
300000060945,82,14,10,2023
300000060945,64,29,11,2023
300000060945,32,14,12,2023
300000060945,62,28,1,2024
300000060945,78,32,2,2024
300000060945,100,41,3,2024
300000060945,60,11,4,2024
300000060945,19,29,5,2024
300000060945,32,31,6,2024
300000060945,40,36,7,2024
300000060945,16,43,8,2024
300000060945,89,20,9,2024
300000060945,23,39,10,2024
300000060945,70,23,11,2024
300000060945,63,30,12,2024
500000159490,54,33,1,2023
500000159490,94,33,2,2023
500000159490,33,6,3,2023
500000159490,66,20,4,2023
500000159490,12,12,5,2023
500000159490,65,24,6,2023
500000159490,61,38,7,2023
500000159490,44,21,8,2023
500000159490,44,8,9,2023
500000159490,63,24,10,2023
500000159490,20,19,11,2023
500000159490,72,30,12,2023
500000159490,89,29,1,2024
500000159490,98,7,2,2024
500000159490,53,10,3,2024
500000159490,100,30,4,2024
500000159490,73,10,5,2024
500000159490,53,7,6,2024
500000159490,50,47,7,2024
500000159490,49,44,8,2024
500000159490,100,30,9,2024
500000159490,21,43,10,2024
500000159490,27,35,11,2024
500000159490,69,49,12,2024
200000062350,51,12,1,2023
200000062350,22,18,2,2023
200000062350,98,32,3,2023
200000062350,87,7,4,2023
200000062350,94,48,5,2023
200000062350,52,17,6,2023
200000062350,51,24,7,2023
200000062350,88,14,8,2023
200000062350,45,39,9,2023
200000062350,84,35,10,2023
200000062350,75,36,11,2023
200000062350,38,12,12,2023
200000062350,72,47,1,2024
200000062350,25,5,2,2024
200000062350,26,13,3,2024
200000062350,28,35,4,2024
200000062350,71,28,5,2024
200000062350,39,26,6,2024
200000062350,39,9,7,2024
200000062350,89,25,8,2024
200000062350,23,34,9,2024
200000062350,95,45,10,2024
200000062350,70,14,11,2024
200000062350,25,5,12,2024
300000057327,25,10,1,2023
300000057327,42,30,2,2023
300000057327,97,16,3,2023
300000057327,12,6,4,2023
300000057327,90,45,5,2023
300000057327,93,30,6,2023
300000057327,25,27,7,2023
300000057327,84,48,8,2023
300000057327,63,30,9,2023
300000057327,52,39,10,2023
300000057327,40,12,11,2023
300000057327,56,22,12,2023
300000057327,85,49,1,2024
300000057327,10,18,2,2024
300000057327,51,45,3,2024
300000057327,86,16,4,2024
300000057327,76,43,5,2024
300000057327,48,37,6,2024
300000057327,46,29,7,2024
300000057327,57,9,8,2024
300000057327,46,40,9,2024
300000057327,34,19,10,2024
300000057327,26,39,11,2024
300000057327,66,34,12,2024
500000116410,39,12,1,2023
500000116410,26,25,2,2023
500000116410,58,12,3,2023
500000116410,94,23,4,2023
500000116410,12,12,5,2023
500000116410,61,50,6,2023
500000116410,22,20,7,2023
500000116410,38,21,8,2023
500000116410,24,19,9,2023
500000116410,44,34,10,2023
500000116410,64,6,11,2023
500000116410,40,8,12,2023
500000116410,59,27,1,2024
500000116410,36,16,2,2024
500000116410,49,35,3,2024
500000116410,39,5,4,2024
500000116410,98,9,5,2024
500000116410,38,48,6,2024
500000116410,41,12,7,2024
500000116410,99,10,8,2024
500000116410,13,49,9,2024
500000116410,81,15,10,2024
500000116410,19,16,11,2024
500000116410,49,16,12,2024
200000055930,35,30,1,2023
200000055930,90,44,2,2023
200000055930,71,30,3,2023
200000055930,78,46,4,2023
200000055930,87,39,5,2023
200000055930,31,50,6,2023
200000055930,33,22,7,2023
200000055930,37,39,8,2023
200000055930,100,40,9,2023
200000055930,49,34,10,2023
200000055930,52,9,11,2023
200000055930,26,44,12,2023
200000055930,55,47,1,2024
200000055930,91,18,2,2024
200000055930,67,49,3,2024
200000055930,59,43,4,2024
200000055930,14,13,5,2024
200000055930,98,40,6,2024
200000055930,89,6,7,2024
200000055930,57,22,8,2024
200000055930,98,13,9,2024
200000055930,30,32,10,2024
200000055930,91,30,11,2024
200000055930,17,40,12,2024
300000056073,80,37,1,2023
300000056073,14,45,2,2023
300000056073,16,50,3,2023
300000056073,34,27,4,2023
300000056073,72,39,5,2023
300000056073,95,36,6,2023
300000056073,92,12,7,2023
300000056073,84,18,8,2023
300000056073,53,46,9,2023
300000056073,73,23,10,2023
300000056073,25,46,11,2023
300000056073,29,30,12,2023
300000056073,43,17,1,2024
300000056073,83,15,2,2024
300000056073,69,20,3,2024
300000056073,57,25,4,2024
300000056073,65,35,5,2024
300000056073,11,42,6,2024
300000056073,44,29,7,2024
300000056073,98,39,8,2024
300000056073,82,39,9,2024
300000056073,51,23,10,2024
300000056073,32,37,11,2024
300000056073,29,35,12,2024
300000047337,47,17,1,2023
300000047337,41,18,2,2023
300000047337,72,48,3,2023
300000047337,80,46,4,2023
300000047337,11,49,5,2023
300000047337,14,23,6,2023
300000047337,24,41,7,2023
300000047337,11,32,8,2023
300000047337,93,10,9,2023
300000047337,59,8,10,2023
300000047337,60,22,11,2023
300000047337,53,22,12,2023
300000047337,47,30,1,2024
300000047337,95,37,2,2024
300000047337,63,5,3,2024
300000047337,35,22,4,2024
300000047337,77,31,5,2024
300000047337,60,17,6,2024
300000047337,20,12,7,2024
300000047337,42,42,8,2024
300000047337,34,13,9,2024
300000047337,47,34,10,2024
300000047337,58,8,11,2024
300000047337,52,22,12,2024
200000023010,18,27,1,2023
200000023010,22,14,2,2023
200000023010,49,21,3,2023
200000023010,100,46,4,2023
200000023010,41,25,5,2023
200000023010,82,50,6,2023
200000023010,37,31,7,2023
200000023010,60,11,8,2023
200000023010,56,27,9,2023
200000023010,76,8,10,2023
200000023010,29,12,11,2023
200000023010,45,22,12,2023
200000023010,34,12,1,2024
200000023010,87,16,2,2024
200000023010,91,41,3,2024
200000023010,97,16,4,2024
200000023010,35,30,5,2024
200000023010,75,28,6,2024
200000023010,54,21,7,2024
200000023010,88,23,8,2024
200000023010,11,47,9,2024
200000023010,97,31,10,2024
200000023010,100,23,11,2024
200000023010,63,42,12,2024
400000005148,47,6,1,2023
400000005148,59,10,2,2023
400000005148,62,49,3,2023
400000005148,72,14,4,2023
400000005148,61,43,5,2023
400000005148,36,19,6,2023
400000005148,98,50,7,2023
400000005148,63,20,8,2023
400000005148,57,8,9,2023
400000005148,83,36,10,2023
400000005148,64,14,11,2023
400000005148,28,12,12,2023
400000005148,35,14,1,2024
400000005148,82,45,2,2024
400000005148,81,9,3,2024
400000005148,24,16,4,2024
400000005148,79,28,5,2024
400000005148,45,44,6,2024
400000005148,40,32,7,2024
400000005148,80,50,8,2024
400000005148,96,42,9,2024
400000005148,80,36,10,2024
400000005148,86,33,11,2024
400000005148,79,23,12,2024
200000043096,63,24,1,2023
200000043096,82,26,2,2023
200000043096,72,42,3,2023
200000043096,60,18,4,2023
200000043096,63,26,5,2023
200000043096,91,24,6,2023
200000043096,33,26,7,2023
200000043096,10,35,8,2023
200000043096,18,30,9,2023
200000043096,71,35,10,2023
200000043096,77,35,11,2023
200000043096,99,17,12,2023
200000043096,81,5,1,2024
200000043096,17,7,2,2024
200000043096,94,14,3,2024
200000043096,81,16,4,2024
200000043096,36,38,5,2024
200000043096,36,26,6,2024
200000043096,92,47,7,2024
200000043096,91,16,8,2024
200000043096,78,36,9,2024
200000043096,52,26,10,2024
200000043096,28,28,11,2024
200000043096,91,43,12,2024
300000097800,97,49,1,2023
300000097800,93,11,2,2023
300000097800,33,23,3,2023
300000097800,80,40,4,2023
300000097800,80,25,5,2023
300000097800,48,34,6,2023
300000097800,68,39,7,2023
300000097800,85,17,8,2023
300000097800,81,13,9,2023
300000097800,20,41,10,2023
300000097800,100,8,11,2023
300000097800,48,43,12,2023
300000097800,67,48,1,2024
300000097800,49,48,2,2024
300000097800,82,22,3,2024
300000097800,32,43,4,2024
300000097800,13,15,5,2024
300000097800,18,44,6,2024
300000097800,13,48,7,2024
300000097800,85,44,8,2024
300000097800,56,39,9,2024
300000097800,100,24,10,2024
300000097800,29,23,11,2024
300000097800,19,21,12,2024
500000158500,18,14,1,2023
500000158500,45,42,2,2023
500000158500,91,49,3,2023
500000158500,84,24,4,2023
500000158500,84,38,5,2023
500000158500,51,24,6,2023
500000158500,63,32,7,2023
500000158500,70,50,8,2023
500000158500,77,5,9,2023
500000158500,66,10,10,2023
500000158500,91,36,11,2023
500000158500,39,15,12,2023
500000158500,51,36,1,2024
500000158500,33,11,2,2024
500000158500,74,32,3,2024
500000158500,72,8,4,2024
500000158500,90,14,5,2024
500000158500,29,38,6,2024
500000158500,81,49,7,2024
500000158500,75,39,8,2024
500000158500,27,14,9,2024
500000158500,11,43,10,2024
500000158500,79,15,11,2024
500000158500,48,17,12,2024
400000116924,71,43,1,2023
400000116924,14,33,2,2023
400000116924,67,26,3,2023
400000116924,19,38,4,2023
400000116924,11,23,5,2023
400000116924,58,9,6,2023
400000116924,68,25,7,2023
400000116924,12,16,8,2023
400000116924,40,34,9,2023
400000116924,44,30,10,2023
400000116924,79,8,11,2023
400000116924,79,7,12,2023
400000116924,26,26,1,2024
400000116924,86,20,2,2024
400000116924,43,44,3,2024
400000116924,81,17,4,2024
400000116924,84,37,5,2024
400000116924,91,45,6,2024
400000116924,47,13,7,2024
400000116924,60,29,8,2024
400000116924,41,38,9,2024
400000116924,98,15,10,2024
400000116924,22,15,11,2024
400000116924,82,42,12,2024
200000023182,46,44,1,2023
200000023182,64,6,2,2023
200000023182,78,27,3,2023
200000023182,99,21,4,2023
200000023182,76,12,5,2023
200000023182,89,19,6,2023
200000023182,71,11,7,2023
200000023182,36,46,8,2023
200000023182,12,32,9,2023
200000023182,95,43,10,2023
200000023182,61,14,11,2023
200000023182,12,31,12,2023
200000023182,68,12,1,2024
200000023182,16,19,2,2024
200000023182,62,21,3,2024
200000023182,29,6,4,2024
